Linea;Línea Unificada;Canal de distribución;Anio;Mes;Fecha;Fac Impo Bruto;Costo Total Com;Fac Kilos;Comercial Kilos;Rendimiento;Precio
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;9/11/2018;1571154;677814;18340;-1300;893340;86
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;12/11/2018;2413557;5660601;28840;19935;-3247044;84
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;13/11/2018;913448;64203;11005;1445;849245;83
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;14/11/2018;1257426;1651806;14522;29967;-394380;87
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;15/11/2018;2941789;0;34155;-1895;2941789;86
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;16/11/2018;3863557;335380;45700;6910;3528177;85
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;20/11/2018;1784999;29501;19960;8268;1755498;89
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;21/11/2018;1099007;211312;13190;-3905;887695;83
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;22/11/2018;4336749;1822832;50940;44790;2513917;85
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;23/11/2018;2605885;-1426;30685;-1360;2607311;85
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;26/11/2018;5693246;1018348;63605;23765;4674898;90
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;27/11/2018;5534899;0;64750;33530;5534899;85
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;28/11/2018;4577058;5019891;53910;85785;-442833;85
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;29/11/2018;106128;325939;1190;7665;-219811;89
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;30/11/2018;127200;6880203;1500;164560;-6753003;85
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;1/12/2018;1947365;0;24450;0;1947365;80
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;3/12/2018;2315208;555409;24750;12990;1759799;94
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;4/12/2018;12009127;61421;132135;2380;11947706;91
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;5/12/2018;4588711;322100;47870;5499;4266611;96
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;6/12/2018;3536113;405964;39010;10061;3130149;91
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;7/12/2018;40224;-833;475;-55;41057;85
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;10/12/2018;1177734;440658;14370;9995;737076;82
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;11/12/2018;3747537;276252;39445;6455;3471285;95
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;12/12/2018;2208239;168987;23830;3765;2039252;93
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;13/12/2018;1275663;1556275;14620;36430;-280612;87
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;14/12/2018;0;128649;0;2895;-128649;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;17/12/2018;2971353;1096740;36935;25280;1874613;80
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;18/12/2018;454505;833394;4930;19447;-378889;92
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;19/12/2018;1259204;5715;15190;30;1253489;83
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;20/12/2018;856813;881521;9780;21260;-24708;88
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;21/12/2018;1152524;334249;13960;7899;818275;83
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;26/12/2018;1685187;320775;19160;7585;1364412;88
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;27/12/2018;320094;11579027;4015;327570;-11258933;80
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;28/12/2018;894593;12514406;10290;250595;-11619813;87
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;31/12/2018;0;17582;0;410;-17582;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;1/1/2019;792419;0;4640;0;792419;171
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;2/1/2019;2392274;53182;27225;1275;2339092;88
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;3/1/2019;8166585;299067;92345;7310;7867518;88
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;4/1/2019;4638021;18625;52300;450;4619396;89
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;5/1/2019;3140438;0;36460;0;3140438;86
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;7/1/2019;4555366;270908;47665;5980;4284458;96
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;8/1/2019;11039533;133102;118300;2348;10906431;93
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;9/1/2019;4073676;260285;44695;44995;3813391;91
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;10/1/2019;1314419;1149185;14250;23625;165234;92
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;11/1/2019;309026;0;3305;-420;309026;94
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;12/1/2019;3093090;0;39000;0;3093090;79
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;14/1/2019;1997044;184445;22000;-6270;1812599;91
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;15/1/2019;4376702;80576;45800;-15480;4296126;96
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;16/1/2019;6169653;561672;68940;10044;5607981;89
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;17/1/2019;3084695;129787;35405;3130;2954908;87
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;21/1/2019;1655440;966983;16815;22180;688457;98
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;22/1/2019;1404268;494405;14242;11290;909863;99
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;23/1/2019;588321;-413;6314;-705;588734;93
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;24/1/2019;2099536;349828;23775;8212;1749708;88
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;25/1/2019;334330;42900;3885;1040;291430;86
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;28/1/2019;694171;1952725;7540;48370;-1258554;92
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;29/1/2019;425583;409324;4555;6624;16259;93
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;30/1/2019;43714;584444;490;13582;-540730;89
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;31/1/2019;331474;13751253;3540;326350;-13419779;94
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;1/2/2019;1492830;2481896;17015;37300;-989066;88
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;2/2/2019;2691562;0;29120;0;2691562;92
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;4/2/2019;5049651;705341;55755;12015;4344310;91
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;5/2/2019;7391114;25673;82119;3420;7365441;90
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;6/2/2019;3260522;-79899;36415;-360;3340421;90
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;7/2/2019;3200643;129034;33685;9094;3071609;95
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;8/2/2019;2502099;34149;27080;1324;2467950;92
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;9/2/2019;2651365;390034;29670;8865;2261331;89
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;11/2/2019;1305844;41415;13820;11745;1264429;94
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;12/2/2019;983730;500863;10255;30704;482867;96
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;13/2/2019;1753409;80550;19275;1820;1672859;91
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;14/2/2019;3149566;684298;33255;16525;2465268;95
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;15/2/2019;4417537;1236844;47700;26650;3180693;93
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;18/2/2019;715312;649741;7620;19155;65571;94
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;19/2/2019;3792992;264621;42224;1410;3528371;90
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;20/2/2019;447662;543906;4525;11440;-96244;99
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;21/2/2019;2143626;2407060;23724;17600;-263434;90
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;22/2/2019;382919;17558;4515;-550;365361;85
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;23/2/2019;2594883;0;29120;0;2594883;89
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;25/2/2019;191999;706480;1950;15640;-514481;98
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;26/2/2019;598383;5029273;6000;115705;-4430890;100
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;27/2/2019;309474;1662377;3190;76090;-1352903;97
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Febrero;28/2/2019;2202024;4767262;23770;63205;-2565238;93
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;1/3/2019;5120271;22116;52460;-37420;5098155;98
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;4/3/2019;0;13924;0;310;-13924;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;6/3/2019;1585049;5314779;16530;119875;-3729730;96
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;7/3/2019;2018547;107321;20800;-5580;1911226;97
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;8/3/2019;5036291;46916;55730;1095;4989375;90
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;9/3/2019;1108560;0;10740;0;1108560;103
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;11/3/2019;2236233;450781;23750;10175;1785452;94
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;12/3/2019;1806764;256868;17900;5888;1549896;101
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;13/3/2019;2320092;-4603;22405;-1807;2324695;104
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;14/3/2019;5236530;652349;55175;15115;4584181;95
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;15/3/2019;1771231;71845;17335;1979;1699386;102
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;16/3/2019;1742051;0;17140;0;1742051;102
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;18/3/2019;83011;472440;820;9785;-389429;101
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;19/3/2019;980767;-177223;9765;-4270;1157990;100
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;20/3/2019;2039400;472866;20785;9679;1566534;98
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;21/3/2019;2948565;817636;30615;18860;2130929;96
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;22/3/2019;5162876;845828;52965;18835;4317048;97
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;25/3/2019;6220;658301;60;14745;-652081;104
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;26/3/2019;1854722;164699;17705;3570;1690023;105
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;27/3/2019;2402077;1133775;25490;25566;1268302;94
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;28/3/2019;152445;1900141;1504;51690;-1747696;101
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;29/3/2019;58842;19973809;560;451290;-19914967;105
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Marzo;31/3/2019;661661;2656;3808;30;659005;174
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;1/4/2019;2263138;238512;23235;5380;2024626;97
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;3/4/2019;1438029;441093;14309;9210;996936;100
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;4/4/2019;1509395;328252;16320;7010;1181143;92
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;5/4/2019;5593904;241558;56469;5546;5352346;99
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;6/4/2019;4077674;0;45760;0;4077674;89
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;8/4/2019;3971986;642184;39454;13160;3329802;101
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;9/4/2019;4477925;2802670;43040;63905;1675255;104
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;10/4/2019;5585442;4916;54034;7390;5580526;103
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;11/4/2019;6025506;128540;57920;15355;5896966;104
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;12/4/2019;1002310;289497;10620;7875;712813;94
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;13/4/2019;1466920;0;14560;0;1466920;101
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;15/4/2019;3721876;169252;36220;15790;3552624;103
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;16/4/2019;3565122;274659;36200;58653;3290463;98
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;17/4/2019;3920683;412827;38230;27828;3507856;103
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;18/4/2019;2224186;967640;24960;20840;1256546;89
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;21/4/2019;2224186;0;24960;0;2224186;89
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;22/4/2019;6582572;1016520;62240;10897;5566052;106
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;23/4/2019;9507939;6430395;92635;124035;3077544;103
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;24/4/2019;2513329;303107;26210;8005;2210222;96
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;25/4/2019;5693047;239171;57108;-23295;5453876;100
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;26/4/2019;6318650;4779678;59825;103845;1538972;106
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;27/4/2019;209916;18058;1800;390;191858;117
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;29/4/2019;1052640;574823;10540;11925;477817;100
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Abril;30/4/2019;155122;9149946;1650;183248;-8994824;94
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;1/5/2019;35114;21352;190;233;13762;185
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;2/5/2019;3089617;19859;33180;24300;3069758;93
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;3/5/2019;6393642;3382753;59055;-21863;3010889;108
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;4/5/2019;5887179;0;52550;0;5887179;112
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;6/5/2019;4268362;1002027;37555;29615;3266335;114
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;7/5/2019;3166400;47472;27100;305;3118928;117
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;8/5/2019;3726691;519851;31990;14973;3206840;116
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;9/5/2019;3243097;661422;28085;24935;2581675;115
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;10/5/2019;4230098;742964;37960;18096;3487134;111
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;11/5/2019;687523;0;6240;0;687523;110
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;13/5/2019;822515;971923;6840;33590;-149408;120
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;14/5/2019;3009295;716026;27018;-11819;2293269;111
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;15/5/2019;1263605;318956;10480;15874;944649;121
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;16/5/2019;2592467;183055;23013;18810;2409412;113
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;17/5/2019;1996240;478591;16835;13770;1517649;119
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;20/5/2019;4753439;909744;46280;-14160;3843695;103
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;21/5/2019;1274913;734533;10490;10662;540380;122
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;22/5/2019;879666;346807;7013;4847;532859;125
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;23/5/2019;379212;48036;3390;14315;331176;112
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;24/5/2019;1653184;245382;14830;-24640;1407802;111
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;27/5/2019;3238472;526408;32450;9520;2712064;100
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;28/5/2019;445920;1226697;3710;26630;-780777;120
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;29/5/2019;0;688535;0;12080;-688535;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;30/5/2019;371865;15279998;2965;271050;-14908133;125
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Mayo;31/5/2019;2355892;6645919;19254;120475;-4290027;122
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;1/6/2019;778439;0;6660;0;778439;117
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;3/6/2019;3296331;430444;28750;11330;2865887;115
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;4/6/2019;2071060;3937554;16595;72590;-1866494;125
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;5/6/2019;2697653;-666;22300;-12;2698319;121
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;6/6/2019;11147978;94545;94108;1940;11053433;118
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;7/6/2019;8308122;28944;70730;-1035;8279178;117
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;8/6/2019;7469550;0;62920;0;7469550;119
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;10/6/2019;643273;-537713;5350;16590;1180986;120
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;11/6/2019;11027496;523358;92586;-9840;10504138;119
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;12/6/2019;4941512;95412;41710;-17645;4846100;118
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;13/6/2019;2545693;800067;21970;17255;1745626;116
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;14/6/2019;425998;100007;3495;11055;325991;122
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;18/6/2019;2836100;258404;23245;2346;2577696;122
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;19/6/2019;1219139;1830110;9875;29534;-610971;123
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;21/6/2019;2245972;623353;18490;-4950;1622619;121
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;24/6/2019;3917501;2213770;32235;43835;1703731;122
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;25/6/2019;536078;3910514;4330;55280;-3374436;124
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;26/6/2019;787353;1408584;6365;23989;-621231;124
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;27/6/2019;6061536;7621795;49605;130540;-1560259;122
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;28/6/2019;6763107;13828087;55071;241886;-7064980;123
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Junio;30/6/2019;63782;261483;363;2950;-197701;176
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;1/7/2019;2552067;4567180;20715;35600;-2015113;123
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;2/7/2019;2635007;-365318;21444;-19210;3000325;123
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;3/7/2019;5832866;102655;48025;1700;5730211;121
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;4/7/2019;2180481;38522;17779;-16240;2141959;123
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;5/7/2019;8654972;40404;70555;910;8614568;123
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;6/7/2019;1782581;0;14560;0;1782581;122
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;8/7/2019;0;606945;0;10185;-606945;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;10/7/2019;3847708;299669;31680;8133;3548039;121
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;11/7/2019;1528363;788730;12070;2820;739633;127
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;12/7/2019;1843179;4147;14980;970;1839032;123
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;14/7/2019;0;12267;0;210;-12267;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;15/7/2019;10100698;2434126;82550;43060;7666572;122
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;16/7/2019;5039906;1337870;41850;20633;3702036;120
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;17/7/2019;4632629;95000;37515;-2753;4537629;123
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;18/7/2019;9809181;705919;79040;9765;9103262;124
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;19/7/2019;1548895;197374;12605;4065;1351521;123
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;20/7/2019;312260;-612;2600;-10;312872;120
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;22/7/2019;883779;1171145;7365;12180;-287366;120
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;23/7/2019;1040854;216395;8460;1525;824459;123
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;24/7/2019;2745275;364520;22223;5998;2380755;124
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;25/7/2019;1112390;803613;8974;13180;308777;124
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;26/7/2019;1859643;1700318;15170;28045;159325;123
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Julio;29/7/2019;1818902;8373976;14740;193070;-6555074;123
